B9J08_05225	6784.98730510459	-2.34920961332544	0.060810412985284	-38.6316997040284	0	0
B9J08_03782	5434.18013929443	-3.15991575994398	0.0721035615912268	-43.8246834165881	0	0
B9J08_03737	2500.44193809295	-4.05893761065642	0.0975074419694809	-41.6269520425614	0	0
B9J08_03708	23172.219961712	-6.8171283762745	0.0733480727984457	-92.9421607982446	0	0
B9J08_03214	4261.42816268296	-5.15876451709899	0.0945363776689104	-54.5690943984151	0	0
B9J08_03181	35917.4501813034	-2.19300571174971	0.0531855071518028	-41.2331446890298	0	0
B9J08_02698	6619.64280041771	-2.91956603489083	0.069132380938099	-42.2315273287782	0	0
B9J08_01167	97961.3795816614	-5.06625903026034	0.142963635489611	-35.4373964603643	4.53585180988295e-275	3.13143869324794e-272
B9J08_01408	3380.16045375481	-2.45461628440478	0.069532602336187	-35.3016599686118	5.53786997721474e-273	3.39840620935078e-270
B9J08_03375	3621.72580306637	-2.37964711491427	0.0687526276547972	-34.611726069036	1.68318315358083e-262	9.29622055722694e-260
B9J08_02896	4704.77321603192	-2.50594801359535	0.0742295145685157	-33.7594557658368	7.76727222210346e-250	3.89987677115249e-247
B9J08_04757	15361.1348680478	-2.20625562186032	0.0655000131331791	-33.6832851830795	1.01570216301247e-248	4.67476920526491e-246
B9J08_04997	1378.17595029642	5.36916306441592	0.160706100284626	33.4098273488474	9.87030462305823e-245	4.1933609563962e-242
B9J08_00860	11026.2549172229	-8.03040816910527	0.241517916918692	-33.2497409366475	2.0589898624077e-242	8.12271500719839e-240
B9J08_04846	1783.41787724979	-3.11216817123863	0.0940560871483744	-33.0884291021926	4.35997270694665e-240	1.60534195069775e-237
B9J08_03307	19427.10010226	-1.8002645202864	0.0566398808918459	-31.7843980590993	1.0635062673188e-221	3.67109069650108e-219
B9J08_00523	1133.09717105361	-5.01447841499277	0.158400747249998	-31.6569113596326	6.09189274823013e-220	1.97914844991029e-217
B9J08_03024	4594.60268507266	-2.03971365680396	0.0651898495959282	-31.2888228680828	6.62271630656691e-215	2.03207012006495e-212
B9J08_04503	5130.42166219559	-4.71823687206183	0.157852162357143	-29.8902264093585	2.63641950713866e-196	7.66365523048779e-194
B9J08_00529	4888.72312138317	1.90365300342842	0.0677583186377057	28.0947497178463	1.13553423463573e-173	3.13577778894656e-171
B9J08_02659	14816.7308001492	-1.99612678708231	0.0713843653219524	-27.9630809642914	4.57101926618109e-172	1.20217806700563e-169
B9J08_03814	3394.21109777149	2.06502762984058	0.0745863129494696	27.6864152172207	1.0176217353485e-168	2.55469311105899e-166
B9J08_03734	2154.24689852792	2.34644052880657	0.0858459232155809	27.3331620293029	1.71233149782905e-164	4.11182907065644e-162
B9J08_03700	948.176073213762	-3.31954089282145	0.12157252889613	-27.305024605169	3.69718610962349e-164	8.50814953477106e-162
B9J08_00453	841.372681202322	-5.36030484752336	0.19723498234112	-27.1772521481643	1.206528092046e-162	2.66546186094802e-160
B9J08_01062	3403.07709953625	1.85200505505636	0.0697065409844987	26.5685978517885	1.56605622715943e-155	3.32666482407751e-153
B9J08_00304	8954.25489693018	-1.50397429662726	0.0576225254145749	-26.1004578644664	3.60242343725799e-150	7.36895727554661e-148
B9J08_01376	4963.52747908515	1.97163200484108	0.075858068092191	25.9910653464696	6.24899639672232e-149	1.23261453925348e-146
B9J08_04746	3301.93954787621	-2.18494022409038	0.087270941456535	-25.0362857054612	2.46264324997565e-138	4.69006161021225e-136
B9J08_00016	1103.71620900745	2.88344631149519	0.117224639028752	24.5976130563127	1.33970115627772e-133	2.46638982870728e-131
B9J08_03946	1047.71162076349	-2.82373922671694	0.11605854426208	-24.3303002348577	9.3717172993748e-131	1.66967724659506e-128
B9J08_00400	5979.35970073016	-1.54690465142067	0.0649458883282586	-23.8183615812918	2.15536330121881e-125	3.72002234769734e-123
B9J08_05290	3570.37010984196	-1.81391476948811	0.0773564471059045	-23.4487859428805	1.36014945091758e-121	2.2763955810357e-119
B9J08_02475	47289.0276139551	-1.22824618567561	0.0530136085497793	-23.1685074695924	9.46231668551646e-119	1.53706985453257e-116
B9J08_04946	10390.9371952728	1.69086569044633	0.0732579072721656	23.0809990812934	7.18583847457226e-118	1.1339253112875e-115
B9J08_01580	1686.0091179538	-1.93681763140454	0.0844508935237268	-22.9342467627105	2.1164043802864e-116	3.24691705342272e-114
B9J08_04312	563.508539226088	-4.33111901556372	0.191992897756064	-22.5587460066706	1.10202572313353e-112	1.64499677536932e-110
B9J08_00211	770.003667755785	2.84007412214271	0.126328954253944	22.4815770772048	6.28659816005513e-112	9.13707411525908e-110
B9J08_02644	2767.41461149541	1.81184040996853	0.0814660920304766	22.2404237739882	1.39631394408715e-109	1.97739536235726e-107
B9J08_04747	711.106362432969	-6.97831082064966	0.318956146310946	-21.8785902117296	4.15489362220178e-106	5.7368693688551e-104
B9J08_02973	469.526760967803	4.78715829510308	0.220286761876644	21.7314842449942	1.0340530520777e-104	1.3929451235671e-102
B9J08_00957	496.92053759821	-3.92844185175805	0.180902288669488	-21.7158217325564	1.45419289117299e-104	1.91226365189249e-102
B9J08_05461	3825.7328719645	-5.30808067273388	0.247830988584076	-21.4181475168233	9.05176607496232e-102	1.16262567516318e-99
B9J08_02652	4447.06800294086	1.45409213648881	0.0683555703712058	21.2724746292416	2.04217981971916e-100	2.56339980552475e-98
B9J08_05063	12546.6391169416	-1.43546654756534	0.0696895129665336	-20.5980281172963	2.85847329027637e-94	3.5082995515992e-92
B9J08_01688	18955.7329088547	1.14440585458956	0.0564607194549346	20.2690625560127	2.4120777609931e-91	2.89606640738367e-89
B9J08_00588	5226.49987710365	-1.31348355531831	0.0659123060725894	-19.9277439006877	2.33869461173987e-88	2.74821496609347e-86
B9J08_00060	2398.74704814564	-3.57289681518866	0.180854062759253	-19.755690088891	7.16693961507e-87	8.24645989458992e-85
B9J08_00620	13607.4947281731	-1.15365209470927	0.0589311653891234	-19.576264733468	2.464430272942e-85	2.77776497907319e-83
B9J08_00745	865.487393671447	-2.185609702166	0.112432601406132	-19.4392878474018	3.59115999386685e-84	3.96679532922533e-82
B9J08_04084	15595.9504553158	-1.02469190859648	0.0529370067873705	-19.356816162884	1.78587670959167e-83	1.93399942491662e-81
B9J08_05078	3502.46831792276	-1.33524383462428	0.0693457508749409	-19.2548760057739	1.28481875671982e-82	1.36462576795453e-80
B9J08_03698	15615.9406069118	-1.36033747847758	0.070958113211662	-19.1709928140254	6.46629023769926e-82	6.73836244958737e-80
B9J08_05532	433.640035424047	-3.06211954064721	0.162175323857847	-18.8815380034713	1.61805067516053e-79	1.65490627387252e-77
B9J08_00210	3477.30480996065	1.4257239032328	0.0758154460477523	18.8051904665286	6.84758322928746e-79	6.87621857733721e-77
B9J08_03829	385.086959301981	-3.47263308208146	0.185634922252351	-18.7067877097004	4.358677944633e-78	4.2987461228943e-76
B9J08_05576	32621.9767727021	-1.29757043394245	0.0697390406512825	-18.6060837921576	2.86832175977452e-77	2.77925282091836e-75
B9J08_03304	79106.5187950024	-4.2665844747533	0.230847776551531	-18.482242014581	2.87003451523615e-76	2.73296562545677e-74
B9J08_02220	6678.07363586913	-1.34072862349348	0.0726295547278482	-18.4598216045431	4.34775215002171e-76	4.06993815670677e-74
B9J08_05132	4059.25716448606	-3.95048551791438	0.214639987853225	-18.4051702454242	1.19408783040456e-75	1.0991578478874e-73
