B9J08_05594	129
B9J08_05593	409
B9J08_05592	83
B9J08_05591	24
B9J08_05590	8921
B9J08_05589	17
B9J08_05588	428
B9J08_05587	432
B9J08_05586	260
B9J08_05585	1175
B9J08_05584	175
B9J08_05583	211
B9J08_05582	611
B9J08_05581	298
B9J08_05580	3669
B9J08_05579	1248
B9J08_05578	2064
B9J08_05577	875
B9J08_05576	4218
B9J08_05575	430
B9J08_05574	195
B9J08_05573	562
B9J08_05572	2342
B9J08_05571	251
B9J08_05570	2996
B9J08_05569	346
B9J08_05568	433
B9J08_05567	88
B9J08_05566	174
B9J08_05565	675
B9J08_05564	303
B9J08_05563	635
B9J08_05562	0
B9J08_05561	405
B9J08_05560	1610
B9J08_05559	61
B9J08_05558	1335
B9J08_05557	1927
B9J08_05556	321
B9J08_05555	1094
B9J08_05554	933
B9J08_05553	1057
B9J08_05552	2906
B9J08_05551	43
B9J08_05550	983
B9J08_05549	717
B9J08_05548	1658
B9J08_05547	715
B9J08_05546	2505
B9J08_05545	215
B9J08_05544	1197
B9J08_05543	6147
B9J08_05542	3788
B9J08_05541	764
B9J08_05540	262
B9J08_05539	980
B9J08_05538	264
B9J08_05537	927
B9J08_05536	864
B9J08_05535	3976
B9J08_05534	940
B9J08_05533	486
B9J08_05532	1438
B9J08_05531	2193
B9J08_05530	716
B9J08_05529	1260
B9J08_05528	415
B9J08_05527	1008
B9J08_05526	0
B9J08_05525	218
B9J08_05524	2193
B9J08_05523	688
B9J08_05522	421
B9J08_05521	372
B9J08_05520	219
B9J08_05519	46
B9J08_05518	1226
B9J08_05517	0
B9J08_05516	910
B9J08_05515	2075
B9J08_05514	444
B9J08_05513	573
B9J08_05512	699
B9J08_05511	1439
B9J08_05510	1459
B9J08_05509	2482
B9J08_05508	16
B9J08_05507	2268
B9J08_05506	9427
B9J08_05505	1341
B9J08_05504	2021
B9J08_05503	2576
B9J08_05502	27
B9J08_05501	1944
B9J08_05500	813
B9J08_05499	61
B9J08_05498	669
B9J08_05497	280
B9J08_05496	1593
B9J08_05495	1938
B9J08_05494	2448
B9J08_05493	1734
B9J08_05492	112
B9J08_05491	3080
B9J08_05490	3241
B9J08_05489	187
B9J08_05488	3861
B9J08_05487	1351
B9J08_05486	2482
B9J08_05485	221
B9J08_05484	1192
B9J08_05483	2813
B9J08_05482	205
B9J08_05481	359
B9J08_05480	1363
B9J08_05479	1346
B9J08_05478	260
B9J08_05477	2043
B9J08_05476	604
B9J08_05475	12
B9J08_05474	3458
B9J08_05473	1863
B9J08_05472	1578
B9J08_05471	1632
B9J08_05470	14
B9J08_05469	47883
B9J08_05468	537
B9J08_05467	1503
B9J08_05466	1070
B9J08_05465	580
B9J08_05464	445
