B9J08_05594	82
B9J08_05593	798
B9J08_05592	373
B9J08_05591	756
B9J08_05590	8416
B9J08_05589	104
B9J08_05588	9270
B9J08_05587	558
B9J08_05586	273
B9J08_05585	15117
B9J08_05584	2164
B9J08_05583	2831
B9J08_05582	3439
B9J08_05581	2670
B9J08_05580	14647
B9J08_05579	4352
B9J08_05578	8892
B9J08_05577	2680
B9J08_05576	51121
B9J08_05575	1006
B9J08_05574	901
B9J08_05573	1163
B9J08_05572	6263
B9J08_05571	997
B9J08_05570	6480
B9J08_05569	1509
B9J08_05568	1297
B9J08_05567	302
B9J08_05566	1276
B9J08_05565	4371
B9J08_05564	3421
B9J08_05563	6222
B9J08_05562	0
B9J08_05561	2474
B9J08_05560	8899
B9J08_05559	2422
B9J08_05558	12968
B9J08_05557	6634
B9J08_05556	1903
B9J08_05555	4949
B9J08_05554	4387
B9J08_05553	3761
B9J08_05552	2269
B9J08_05551	3274
B9J08_05550	9099
B9J08_05549	4426
B9J08_05548	5087
B9J08_05547	1158
B9J08_05546	8627
B9J08_05545	1252
B9J08_05544	14830
B9J08_05543	3904
B9J08_05542	6949
B9J08_05541	4499
B9J08_05540	2429
B9J08_05539	8006
B9J08_05538	2212
B9J08_05537	5113
B9J08_05536	9147
B9J08_05535	15400
B9J08_05534	1505
B9J08_05533	1786
B9J08_05532	1281
B9J08_05531	8970
B9J08_05530	4589
B9J08_05529	52192
B9J08_05528	2278
B9J08_05527	7154
B9J08_05526	1
B9J08_05525	1956
B9J08_05524	2776
B9J08_05523	2715
B9J08_05522	6883
B9J08_05521	1334
B9J08_05520	1704
B9J08_05519	148
B9J08_05518	9389
B9J08_05517	13
B9J08_05516	6358
B9J08_05515	20417
B9J08_05514	7139
B9J08_05513	2849
B9J08_05512	3321
B9J08_05511	12275
B9J08_05510	2513
B9J08_05509	7382
B9J08_05508	755
B9J08_05507	5099
B9J08_05506	15610
B9J08_05505	9138
B9J08_05504	6964
B9J08_05503	42629
B9J08_05502	160
B9J08_05501	7397
B9J08_05500	3779
B9J08_05499	887
B9J08_05498	2744
B9J08_05497	3539
B9J08_05496	4826
B9J08_05495	6296
B9J08_05494	29732
B9J08_05493	22146
B9J08_05492	1002
B9J08_05491	19586
B9J08_05490	149
B9J08_05489	3416
B9J08_05488	24730
B9J08_05487	15840
B9J08_05486	23398
B9J08_05485	4606
B9J08_05484	2101
B9J08_05483	16648
B9J08_05482	877
B9J08_05481	1151
B9J08_05480	6273
B9J08_05479	8673
B9J08_05478	613
B9J08_05477	13521
B9J08_05476	4066
B9J08_05475	9
B9J08_05474	18064
B9J08_05473	1438
B9J08_05472	7366
B9J08_05471	6992
B9J08_05470	64
B9J08_05469	60290
B9J08_05468	3639
B9J08_05467	680
B9J08_05466	2059
B9J08_05465	1141
B9J08_05464	2639
B9J08_05463	18617
B9J08_05462	1421
B9J08_05461	16873
B9J08_05460	10097
B9J08_05459	8991
B9J08_05458	5047
B9J08_05457	3410
B9J08_05456	1257
B9J08_05455	2925
B9J08_05454	14763
B9J08_05453	40097
B9J08_05452	5220
B9J08_05451	2190
B9J08_05450	3319
B9J08_05449	5924
B9J08_05448	2111
B9J08_05447	2403
B9J08_05446	14901
B9J08_05445	17100
B9J08_05444	4749
B9J08_05443	1756
B9J08_05442	2489
B9J08_05441	1864
B9J08_05440	7114
B9J08_05439	16414
B9J08_05438	13493
B9J08_05437	28
B9J08_05436	6215
B9J08_05435	1063
B9J08_05434	15293
B9J08_05433	3387
B9J08_05432	68975
B9J08_05431	16779
B9J08_05430	268744
B9J08_05429	838
B9J08_05428	0
B9J08_05427	2009
B9J08_05426	1
B9J08_05425	862
B9J08_05424	13414
B9J08_05423	450
B9J08_05422	2423
B9J08_05421	10142
B9J08_05420	1077
B9J08_05419	893
B9J08_05418	1179
B9J08_05417	7
B9J08_05416	5771
B9J08_05415	648
B9J08_05414	8032
B9J08_05413	3646
B9J08_05412	23
B9J08_05411	16261
B9J08_05410	2520
B9J08_05409	35876
B9J08_05408	1168
B9J08_05407	2570
B9J08_05406	1138
B9J08_05405	1824
B9J08_05404	11206
B9J08_05403	861
B9J08_05402	15095
B9J08_05401	5046
B9J08_05400	21495
B9J08_05399	284
B9J08_05398	51
B9J08_05397	8022
B9J08_05396	4779
B9J08_05395	1624
B9J08_05394	3576
B9J08_05393	1666
B9J08_05392	3209
B9J08_05391	2011
B9J08_05390	2996
B9J08_05389	4659
B9J08_05388	0
B9J08_05387	96
B9J08_05386	2692
B9J08_05385	17895
B9J08_05384	14211
B9J08_05383	3818
B9J08_05382	479
B9J08_05381	8524
B9J08_05380	2841
B9J08_05379	4589
B9J08_05378	5757
B9J08_05377	92321
B9J08_05376	11557
B9J08_05375	31042
B9J08_05374	8055
B9J08_05373	69818
B9J08_05372	4422
B9J08_05371	4353
B9J08_05370	1285
B9J08_05369	2815
B9J08_05368	5226
B9J08_05367	3736
B9J08_05366	1776
B9J08_05365	5083
B9J08_05364	27909
B9J08_05363	9561
B9J08_05362	3314
B9J08_05361	28261
B9J08_05360	168862
B9J08_05359	35665
B9J08_05358	14200
B9J08_05357	7406
B9J08_05356	15782
B9J08_05355	39650
B9J08_05354	2551
B9J08_05353	3121
B9J08_05352	27271
B9J08_05351	11020
B9J08_05350	2575
B9J08_05349	8000
B9J08_05348	6831
B9J08_05347	2601
B9J08_05346	3984
B9J08_05345	1945
B9J08_05344	6457
B9J08_05343	441
B9J08_05342	221
B9J08_05341	0
B9J08_05340	209
B9J08_05339	7667
B9J08_05338	5337
B9J08_05337	18288
B9J08_05336	4359
B9J08_05335	7549
B9J08_05334	2246
B9J08_05333	12637
B9J08_05332	86670
B9J08_05331	25939
B9J08_05330	0
B9J08_05329	24
B9J08_05328	7603
B9J08_05327	9959
B9J08_05326	16103
B9J08_05325	21459
B9J08_05324	2465
B9J08_05323	3437
B9J08_05322	16343
B9J08_05321	3254
B9J08_05320	1773
B9J08_05319	183
B9J08_05318	8311
B9J08_05317	9163
B9J08_05316	4227
B9J08_05315	9814
B9J08_05314	9657
B9J08_05313	14218
B9J08_05312	2061
B9J08_05311	27586
B9J08_05310	3030
B9J08_05309	7361
B9J08_05308	67582
B9J08_05307	251
B9J08_05306	6505
B9J08_05305	616
B9J08_05304	3613
B9J08_05303	2268
B9J08_05302	805
B9J08_05301	28623
B9J08_05300	15086
B9J08_05299	13340
B9J08_05298	1604
B9J08_05297	12943
B9J08_05296	4809
