B9J08_05594	361
B9J08_05593	2350
B9J08_05592	77
B9J08_05591	1098
B9J08_05590	14563
B9J08_05589	111
B9J08_05588	5204
B9J08_05587	1461
B9J08_05586	823
B9J08_05585	22743
B9J08_05584	4336
B9J08_05583	3502
B9J08_05582	2676
B9J08_05581	4737
B9J08_05580	19133
B9J08_05579	5430
B9J08_05578	12522
B9J08_05577	2977
B9J08_05576	92751
B9J08_05575	1567
B9J08_05574	1107
B9J08_05573	968
B9J08_05572	10583
B9J08_05571	1571
B9J08_05570	5300
B9J08_05569	3562
B9J08_05568	1586
B9J08_05567	345
B9J08_05566	937
B9J08_05565	2988
B9J08_05564	2443
B9J08_05563	7527
B9J08_05562	11
B9J08_05561	3979
B9J08_05560	12228
B9J08_05559	1244
B9J08_05558	15805
B9J08_05557	21360
B9J08_05556	1053
B9J08_05555	4844
B9J08_05554	4059
B9J08_05553	4050
B9J08_05552	3956
B9J08_05551	5562
B9J08_05550	16084
B9J08_05549	3043
B9J08_05548	5530
B9J08_05547	3353
B9J08_05546	22483
B9J08_05545	1486
B9J08_05544	29095
B9J08_05543	6826
B9J08_05542	9083
B9J08_05541	1271
B9J08_05540	3077
B9J08_05539	5073
B9J08_05538	2455
B9J08_05537	8425
B9J08_05536	19149
B9J08_05535	9074
B9J08_05534	235
B9J08_05533	2456
B9J08_05532	1068
B9J08_05531	12513
B9J08_05530	3707
B9J08_05529	31456
B9J08_05528	2514
B9J08_05527	9674
B9J08_05526	0
B9J08_05525	1469
B9J08_05524	4358
B9J08_05523	1908
B9J08_05522	18683
B9J08_05521	1977
B9J08_05520	3399
B9J08_05519	337
B9J08_05518	4949
B9J08_05517	8
B9J08_05516	6478
B9J08_05515	6621
B9J08_05514	4338
B9J08_05513	4752
B9J08_05512	6310
B9J08_05511	15480
B9J08_05510	2699
B9J08_05509	9053
B9J08_05508	1237
B9J08_05507	4138
B9J08_05506	13855
B9J08_05505	5799
B9J08_05504	9758
B9J08_05503	39411
B9J08_05502	140
B9J08_05501	8866
B9J08_05500	3485
B9J08_05499	1993
B9J08_05498	4206
B9J08_05497	2108
B9J08_05496	9642
B9J08_05495	6863
B9J08_05494	15353
B9J08_05493	4866
B9J08_05492	505
B9J08_05491	127360
B9J08_05490	278
B9J08_05489	4425
B9J08_05488	27577
B9J08_05487	42427
B9J08_05486	6977
B9J08_05485	2813
B9J08_05484	3848
B9J08_05483	13343
B9J08_05482	946
B9J08_05481	2185
B9J08_05480	11984
B9J08_05479	3936
B9J08_05478	723
B9J08_05477	9631
B9J08_05476	4099
B9J08_05475	48
B9J08_05474	18425
B9J08_05473	5801
B9J08_05472	7232
B9J08_05471	15262
B9J08_05470	108
B9J08_05469	159824
B9J08_05468	3264
B9J08_05467	91
B9J08_05466	2912
B9J08_05465	2258
B9J08_05464	2817
B9J08_05463	20563
B9J08_05462	1592
B9J08_05461	20464
B9J08_05460	13306
B9J08_05459	12484
B9J08_05458	6281
B9J08_05457	4852
B9J08_05456	1767
B9J08_05455	3339
B9J08_05454	20069
B9J08_05453	16939
B9J08_05452	4992
B9J08_05451	3481
B9J08_05450	2444
B9J08_05449	7864
B9J08_05448	3017
B9J08_05447	3976
B9J08_05446	21835
B9J08_05445	6014
B9J08_05444	4766
B9J08_05443	1965
B9J08_05442	5150
B9J08_05441	1488
B9J08_05440	9372
B9J08_05439	8864
B9J08_05438	13157
B9J08_05437	40
B9J08_05436	8432
