B9J08_05594	119
B9J08_05593	1844
B9J08_05592	157
B9J08_05591	2257
B9J08_05590	11419
B9J08_05589	106
B9J08_05588	3897
B9J08_05587	879
B9J08_05586	524
B9J08_05585	9477
B9J08_05584	2256
B9J08_05583	2554
B9J08_05582	2686
B9J08_05581	3928
B9J08_05580	14651
B9J08_05579	3762
B9J08_05578	8900
B9J08_05577	2301
B9J08_05576	119237
B9J08_05575	956
B9J08_05574	1128
B9J08_05573	901
B9J08_05572	7536
B9J08_05571	1165
B9J08_05570	3935
B9J08_05569	2343
B9J08_05568	1170
B9J08_05567	210
B9J08_05566	885
B9J08_05565	2389
B9J08_05564	1610
B9J08_05563	6088
B9J08_05562	5
B9J08_05561	2616
B9J08_05560	8283
B9J08_05559	1093
B9J08_05558	11260
B9J08_05557	14847
B9J08_05556	953
B9J08_05555	4260
B9J08_05554	3692
B9J08_05553	3914
B9J08_05552	3068
B9J08_05551	3917
B9J08_05550	13221
B9J08_05549	2926
B9J08_05548	4938
B9J08_05547	3041
B9J08_05546	18739
B9J08_05545	1255
B9J08_05544	20862
B9J08_05543	5072
B9J08_05542	12789
B9J08_05541	1524
B9J08_05540	2316
B9J08_05539	1941
B9J08_05538	2078
B9J08_05537	6757
B9J08_05536	11850
B9J08_05535	8525
B9J08_05534	185
B9J08_05533	1906
B9J08_05532	1071
B9J08_05531	9318
B9J08_05530	3034
B9J08_05529	34668
B9J08_05528	2642
B9J08_05527	7945
B9J08_05526	3
B9J08_05525	1419
B9J08_05524	3954
B9J08_05523	1554
B9J08_05522	12334
B9J08_05521	1495
B9J08_05520	2730
B9J08_05519	271
B9J08_05518	5496
B9J08_05517	9
B9J08_05516	6399
B9J08_05515	7825
B9J08_05514	3807
B9J08_05513	3667
B9J08_05512	4096
B9J08_05511	10303
B9J08_05510	2437
B9J08_05509	10037
B9J08_05508	763
B9J08_05507	3944
B9J08_05506	14284
B9J08_05505	5851
B9J08_05504	7989
B9J08_05503	30721
B9J08_05502	43
B9J08_05501	9547
B9J08_05500	2929
B9J08_05499	1297
B9J08_05498	2957
B9J08_05497	2618
B9J08_05496	6073
B9J08_05495	6196
B9J08_05494	14418
B9J08_05493	7495
B9J08_05492	481
B9J08_05491	113207
B9J08_05490	2242
B9J08_05489	3571
B9J08_05488	33479
B9J08_05487	28954
B9J08_05486	9906
B9J08_05485	2049
B9J08_05484	2961
B9J08_05483	10736
B9J08_05482	671
B9J08_05481	1551
B9J08_05480	9396
B9J08_05479	6978
B9J08_05478	516
B9J08_05477	9077
B9J08_05476	3607
B9J08_05475	13
B9J08_05474	17388
B9J08_05473	6016
B9J08_05472	6657
B9J08_05471	11922
B9J08_05470	115
B9J08_05469	97974
B9J08_05468	3204
B9J08_05467	100
B9J08_05466	1925
B9J08_05465	1641
B9J08_05464	2184
B9J08_05463	18927
B9J08_05462	1691
B9J08_05461	28964
B9J08_05460	10586
B9J08_05459	12579
B9J08_05458	6396
B9J08_05457	3734
B9J08_05456	1382
B9J08_05455	3433
B9J08_05454	15565
B9J08_05453	18566
B9J08_05452	4191
B9J08_05451	2967
B9J08_05450	1858
B9J08_05449	7106
B9J08_05448	1968
B9J08_05447	4019
B9J08_05446	19012
B9J08_05445	16947
B9J08_05444	4135
B9J08_05443	1435
B9J08_05442	3919
B9J08_05441	1426
B9J08_05440	7662
B9J08_05439	9818
B9J08_05438	11036
B9J08_05437	14
B9J08_05436	5670
B9J08_05435	1124
B9J08_05434	5591
B9J08_05433	6550
B9J08_05432	47064
B9J08_05431	20656
B9J08_05430	34152
B9J08_05429	1068
B9J08_05428	0
B9J08_05427	1455
B9J08_05426	1
B9J08_05425	765
B9J08_05424	13868
B9J08_05423	1883
B9J08_05422	3594
B9J08_05421	11147
B9J08_05420	1126
B9J08_05419	1526
B9J08_05418	3158
B9J08_05417	8
B9J08_05416	5607
B9J08_05415	1750
B9J08_05414	8304
B9J08_05413	5557
B9J08_05412	5
B9J08_05411	9883
B9J08_05410	2471
B9J08_05409	20552
B9J08_05408	4193
B9J08_05407	3542
B9J08_05406	1353
B9J08_05405	1115
B9J08_05404	4646
B9J08_05403	886
B9J08_05402	12951
B9J08_05401	4922
B9J08_05400	25603
B9J08_05399	352
B9J08_05398	41
B9J08_05397	4845
B9J08_05396	2599
B9J08_05395	1707
B9J08_05394	3047
B9J08_05393	2723
B9J08_05392	8778
B9J08_05391	2390
B9J08_05390	4325
B9J08_05389	2333
B9J08_05388	0
B9J08_05387	169
B9J08_05386	1550
B9J08_05385	11433
B9J08_05384	8187
B9J08_05383	3839
B9J08_05382	1806
B9J08_05381	9398
B9J08_05380	4562
B9J08_05379	4975
B9J08_05378	3351
B9J08_05377	56855
B9J08_05376	15841
B9J08_05375	30128
B9J08_05374	7576
B9J08_05373	58833
B9J08_05372	5570
B9J08_05371	7937
B9J08_05370	3223
B9J08_05369	4036
B9J08_05368	6354
B9J08_05367	4400
B9J08_05366	8955
B9J08_05365	4541
B9J08_05364	9860
B9J08_05363	8305
B9J08_05362	3425
B9J08_05361	17059
B9J08_05360	92845
B9J08_05359	54196
B9J08_05358	7976
B9J08_05357	6939
B9J08_05356	18584
B9J08_05355	24453
B9J08_05354	3592
B9J08_05353	2617
B9J08_05352	25526
B9J08_05351	9496
B9J08_05350	4804
B9J08_05349	3241
B9J08_05348	2720
B9J08_05347	3401
B9J08_05346	5555
B9J08_05345	1579
B9J08_05344	7986
B9J08_05343	177
B9J08_05342	140
B9J08_05341	2
B9J08_05340	467
B9J08_05339	6186
B9J08_05338	6362
B9J08_05337	9469
B9J08_05336	2949
B9J08_05335	8342
B9J08_05334	4140
B9J08_05333	11390
B9J08_05332	72074
B9J08_05331	8361
B9J08_05330	0
B9J08_05329	9
B9J08_05328	4640
B9J08_05327	6955
B9J08_05326	5278
B9J08_05325	17701
B9J08_05324	2734
B9J08_05323	5774
B9J08_05322	6359
B9J08_05321	3331
B9J08_05320	1217
B9J08_05319	51
B9J08_05318	9478
B9J08_05317	6223
B9J08_05316	1552
B9J08_05315	21859
B9J08_05314	7356
B9J08_05313	11692
B9J08_05312	1703
B9J08_05311	7458
B9J08_05310	3507
B9J08_05309	5231
B9J08_05308	109426
B9J08_05307	382
B9J08_05306	8920
B9J08_05305	305
B9J08_05304	1004
B9J08_05303	2525
B9J08_05302	1377
B9J08_05301	15631
B9J08_05300	7274
B9J08_05299	11725
B9J08_05298	918
B9J08_05297	5622
B9J08_05296	3543
B9J08_05295	2853
B9J08_05294	2943
B9J08_05293	1891
B9J08_05292	896
B9J08_05291	11629
B9J08_05290	13632
B9J08_05289	1248
B9J08_05288	11447
B9J08_05287	38902
B9J08_05286	54021
B9J08_05285	3180
B9J08_05284	1761
B9J08_05283	15470
B9J08_05282	2307
B9J08_05281	1344
B9J08_05280	1909
B9J08_05279	985
B9J08_05278	8842
B9J08_05277	6775
B9J08_05276	2873
B9J08_05275	1434
B9J08_05274	3962
B9J08_05273	25027
B9J08_05272	165
B9J08_05271	64430
B9J08_05270	8037
B9J08_05269	2444
B9J08_05268	16534
B9J08_05267	1154
B9J08_05266	530
B9J08_05265	177
B9J08_05264	2981
B9J08_05263	4109
B9J08_05262	4109
B9J08_05261	12868
B9J08_05260	22231
B9J08_05259	4987
B9J08_05258	2028
B9J08_05257	23
B9J08_05256	1902
B9J08_05255	4572
B9J08_05254	2653
B9J08_05253	27776
B9J08_05252	169
B9J08_05251	6231
B9J08_05250	349
B9J08_05249	321
B9J08_05248	1488
B9J08_05247	10
B9J08_05246	0
B9J08_05245	509
B9J08_05244	2961
B9J08_05243	372
B9J08_05242	1278
B9J08_05241	32
B9J08_05240	5798
B9J08_05239	6051
B9J08_05238	73
B9J08_05237	25
B9J08_05236	1482
B9J08_05235	32
B9J08_05234	1500
B9J08_05233	9
B9J08_05232	17659
B9J08_05231	43
B9J08_05230	5854
B9J08_05229	0
B9J08_05228	117
B9J08_05227	926
B9J08_05226	4061
B9J08_05225	63578
B9J08_05224	8591
B9J08_05223	20662
B9J08_05222	9281
B9J08_05221	4166
B9J08_05220	2850
B9J08_05219	6157
B9J08_05218	8808
B9J08_05217	2533
B9J08_05216	1587
B9J08_05215	17327
B9J08_05214	4249
B9J08_05213	10899
B9J08_05212	1494
B9J08_05211	2898
B9J08_05210	4879
B9J08_05209	2536
B9J08_05208	12310
B9J08_05207	1565
B9J08_05206	16057
B9J08_05205	28
B9J08_05204	147
B9J08_05203	3308
B9J08_05202	1486
B9J08_05201	6213
B9J08_05200	2565
B9J08_05199	7501
B9J08_05198	3548
B9J08_05197	7066
B9J08_05196	2781
B9J08_05195	23750
B9J08_05194	4634
B9J08_05193	2267
B9J08_05192	9180
B9J08_05191	9241
B9J08_05190	5698
B9J08_05189	3307
B9J08_05188	56149
B9J08_05187	36099
B9J08_05186	35843
B9J08_05185	19470
B9J08_05184	10242
B9J08_05183	288
B9J08_05182	809
B9J08_05181	6675
B9J08_05180	946
B9J08_05179	852
B9J08_05178	13790
B9J08_05177	7846
B9J08_05176	6454
B9J08_05175	2617
B9J08_05174	4550
B9J08_05173	3701
B9J08_05172	23
B9J08_05171	8936
B9J08_05170	2403
