B9J08_05594	7
B9J08_05593	345
B9J08_05592	160
B9J08_05591	55
B9J08_05590	4887
B9J08_05589	12
B9J08_05588	967
B9J08_05587	43
B9J08_05586	34
B9J08_05585	1474
B9J08_05584	1947
B9J08_05583	507
B9J08_05582	1266
B9J08_05581	1245
B9J08_05580	6695
B9J08_05579	2166
B9J08_05578	3842
B9J08_05577	1174
B9J08_05576	85540
B9J08_05575	345
B9J08_05574	367
B9J08_05573	468
B9J08_05572	2878
B9J08_05571	450
B9J08_05570	368
B9J08_05569	700
B9J08_05568	212
B9J08_05567	62
B9J08_05566	873
B9J08_05565	1410
B9J08_05564	463
B9J08_05563	1663
B9J08_05562	10
B9J08_05561	1801
B9J08_05560	4751
B9J08_05559	102
B9J08_05558	7486
B9J08_05557	3269
B9J08_05556	207
B9J08_05555	1144
B9J08_05554	786
B9J08_05553	1648
B9J08_05552	1583
B9J08_05551	573
B9J08_05550	872
B9J08_05549	731
B9J08_05548	1403
B9J08_05547	392
B9J08_05546	6464
B9J08_05545	256
B9J08_05544	2393
B9J08_05543	981
B9J08_05542	7660
B9J08_05541	113
B9J08_05540	498
B9J08_05539	1171
B9J08_05538	970
B9J08_05537	2439
B9J08_05536	2757
B9J08_05535	2139
B9J08_05534	26
B9J08_05533	266
B9J08_05532	706
B9J08_05531	2520
B9J08_05530	1960
B9J08_05529	7625
B9J08_05528	630
B9J08_05527	3395
B9J08_05526	0
B9J08_05525	318
B9J08_05524	570
B9J08_05523	326
B9J08_05522	3556
B9J08_05521	496
B9J08_05520	236
B9J08_05519	33
B9J08_05518	1678
B9J08_05517	8
B9J08_05516	2165
B9J08_05515	5456
B9J08_05514	676
B9J08_05513	1358
B9J08_05512	1892
B9J08_05511	3257
B9J08_05510	647
B9J08_05509	1060
B9J08_05508	114
B9J08_05507	1940
B9J08_05506	5179
B9J08_05505	3618
B9J08_05504	3362
B9J08_05503	11979
B9J08_05502	50
B9J08_05501	2521
B9J08_05500	588
B9J08_05499	548
B9J08_05498	915
B9J08_05497	408
B9J08_05496	1548
B9J08_05495	1239
B9J08_05494	8342
B9J08_05493	2974
B9J08_05492	157
B9J08_05491	152477
B9J08_05490	19402
B9J08_05489	118
B9J08_05488	15296
B9J08_05487	12426
B9J08_05486	2816
B9J08_05485	749
B9J08_05484	1058
B9J08_05483	7407
B9J08_05482	373
B9J08_05481	369
B9J08_05480	1919
B9J08_05479	1910
B9J08_05478	138
B9J08_05477	4598
B9J08_05476	1189
B9J08_05475	2
B9J08_05474	3835
B9J08_05473	319
B9J08_05472	978
B9J08_05471	594
B9J08_05470	6
B9J08_05469	16352
B9J08_05468	650
B9J08_05467	67
B9J08_05466	299
B9J08_05465	218
B9J08_05464	587
B9J08_05463	9877
B9J08_05462	294
B9J08_05461	25386
B9J08_05460	4324
B9J08_05459	3372
B9J08_05458	809
B9J08_05457	1375
B9J08_05456	189
B9J08_05455	1537
B9J08_05454	2768
B9J08_05453	4468
B9J08_05452	2508
B9J08_05451	551
B9J08_05450	1355
B9J08_05449	3672
B9J08_05448	1149
B9J08_05447	580
B9J08_05446	6614
B9J08_05445	11851
B9J08_05444	644
B9J08_05443	548
B9J08_05442	759
B9J08_05441	219
B9J08_05440	3481
B9J08_05439	14266
B9J08_05438	4156
B9J08_05437	4
B9J08_05436	2701
B9J08_05435	520
B9J08_05434	3817
B9J08_05433	2072
B9J08_05432	46622
B9J08_05431	3183
B9J08_05430	39978
B9J08_05429	239
B9J08_05428	0
B9J08_05427	54
B9J08_05426	0
B9J08_05425	143
B9J08_05424	3573
B9J08_05423	64
B9J08_05422	681
B9J08_05421	3741
B9J08_05420	296
B9J08_05419	922
B9J08_05418	1115
B9J08_05417	2
B9J08_05416	2963
B9J08_05415	146
B9J08_05414	3687
B9J08_05413	2190
B9J08_05412	40
B9J08_05411	5810
B9J08_05410	1205
B9J08_05409	14450
B9J08_05408	794
B9J08_05407	533
B9J08_05406	770
B9J08_05405	757
B9J08_05404	2237
B9J08_05403	331
B9J08_05402	6708
B9J08_05401	1269
B9J08_05400	7360
B9J08_05399	59
B9J08_05398	14
B9J08_05397	1210
B9J08_05396	775
B9J08_05395	554
B9J08_05394	1408
B9J08_05393	589
B9J08_05392	1736
B9J08_05391	557
B9J08_05390	1234
B9J08_05389	1752
B9J08_05388	0
B9J08_05387	71
B9J08_05386	971
B9J08_05385	2265
B9J08_05384	2220
B9J08_05383	1075
B9J08_05382	701
B9J08_05381	4562
B9J08_05380	798
B9J08_05379	1327
B9J08_05378	2465
B9J08_05377	61496
B9J08_05376	345
B9J08_05375	8310
B9J08_05374	3966
B9J08_05373	22147
B9J08_05372	1414
B9J08_05371	1144
B9J08_05370	722
B9J08_05369	2073
B9J08_05368	1693
B9J08_05367	2457
B9J08_05366	1380
B9J08_05365	855
B9J08_05364	5382
B9J08_05363	1880
B9J08_05362	802
B9J08_05361	9841
B9J08_05360	33920
B9J08_05359	14511
B9J08_05358	5025
B9J08_05357	3344
B9J08_05356	2552
B9J08_05355	25721
B9J08_05354	679
B9J08_05353	667
B9J08_05352	9140
B9J08_05351	1673
B9J08_05350	1325
B9J08_05349	2256
B9J08_05348	1689
B9J08_05347	368
B9J08_05346	1919
B9J08_05345	624
B9J08_05344	1773
B9J08_05343	37
B9J08_05342	278
B9J08_05341	0
B9J08_05340	118
B9J08_05339	5968
B9J08_05338	2270
B9J08_05337	10514
B9J08_05336	1457
B9J08_05335	916
B9J08_05334	806
B9J08_05333	4944
B9J08_05332	26376
B9J08_05331	5487
B9J08_05330	0
B9J08_05329	3
B9J08_05328	1805
B9J08_05327	4724
B9J08_05326	2563
B9J08_05325	5862
B9J08_05324	445
B9J08_05323	779
B9J08_05322	3769
B9J08_05321	847
B9J08_05320	413
B9J08_05319	79
B9J08_05318	1665
B9J08_05317	5952
B9J08_05316	593
B9J08_05315	256
B9J08_05314	2051
B9J08_05313	3932
B9J08_05312	260
B9J08_05311	4150
B9J08_05310	713
B9J08_05309	1234
B9J08_05308	3322
B9J08_05307	48
B9J08_05306	951
B9J08_05305	17
B9J08_05304	415
B9J08_05303	738
B9J08_05302	109
B9J08_05301	14359
B9J08_05300	5990
B9J08_05299	4010
B9J08_05298	159
B9J08_05297	2510
B9J08_05296	968
B9J08_05295	981
B9J08_05294	1211
B9J08_05293	349
B9J08_05292	197
B9J08_05291	1679
B9J08_05290	4016
B9J08_05289	111
B9J08_05288	2705
B9J08_05287	41570
B9J08_05286	20557
B9J08_05285	1045
B9J08_05284	424
B9J08_05283	4244
B9J08_05282	883
B9J08_05281	954
B9J08_05280	436
B9J08_05279	192
B9J08_05278	3479
B9J08_05277	339
B9J08_05276	154
B9J08_05275	489
B9J08_05274	1477
B9J08_05273	3298
B9J08_05272	1485
B9J08_05271	6987
B9J08_05270	1580
B9J08_05269	203
B9J08_05268	3837
B9J08_05267	170
B9J08_05266	153
B9J08_05265	80
B9J08_05264	344
B9J08_05263	316
B9J08_05262	223
B9J08_05261	5
B9J08_05260	2
B9J08_05259	640
B9J08_05258	2076
B9J08_05257	6
B9J08_05256	253
B9J08_05255	2368
B9J08_05254	295
B9J08_05253	4565
B9J08_05252	15
B9J08_05251	55
B9J08_05250	16
B9J08_05249	38
B9J08_05248	104
B9J08_05247	3
B9J08_05246	0
B9J08_05245	85
B9J08_05244	381
B9J08_05243	46
B9J08_05242	197
B9J08_05241	2
B9J08_05240	32
B9J08_05239	136
B9J08_05238	2
B9J08_05237	1
B9J08_05236	139
B9J08_05235	7
B9J08_05234	478
B9J08_05233	1
B9J08_05232	190
B9J08_05231	2
B9J08_05230	2078
B9J08_05229	19
B9J08_05228	120
B9J08_05227	552
B9J08_05226	1214
B9J08_05225	14943
B9J08_05224	4894
B9J08_05223	1428
B9J08_05222	2501
B9J08_05221	219
B9J08_05220	76
B9J08_05219	160
B9J08_05218	3526
B9J08_05217	432
B9J08_05216	442
B9J08_05215	4127
B9J08_05214	1311
B9J08_05213	3810
B9J08_05212	578
B9J08_05211	737
B9J08_05210	2586
B9J08_05209	570
B9J08_05208	1160
B9J08_05207	670
B9J08_05206	237
B9J08_05205	11
B9J08_05204	48
B9J08_05203	125
B9J08_05202	100
B9J08_05201	1389
B9J08_05200	510
B9J08_05199	412
B9J08_05198	110
B9J08_05197	834
B9J08_05196	825
B9J08_05195	1700
B9J08_05194	1683
B9J08_05193	685
B9J08_05192	1188
B9J08_05191	3079
B9J08_05190	636
B9J08_05189	243
B9J08_05188	63111
B9J08_05187	12413
B9J08_05186	12447
B9J08_05185	16568
B9J08_05184	1551
B9J08_05183	21
B9J08_05182	73
B9J08_05181	2015
B9J08_05180	135
B9J08_05179	116
B9J08_05178	3049
B9J08_05177	2006
B9J08_05176	1573
B9J08_05175	943
B9J08_05174	241
B9J08_05173	340
B9J08_05172	0
B9J08_05171	857
B9J08_05170	198
B9J08_05169	424
B9J08_05168	199
B9J08_05167	2730
B9J08_05166	2578
B9J08_05165	1853
B9J08_05164	1884
B9J08_05163	320
B9J08_05162	3347
B9J08_05161	669
B9J08_05160	487
B9J08_05159	1018
B9J08_05158	352
B9J08_05157	1212
B9J08_05156	719
B9J08_05155	2110
B9J08_05154	1936
B9J08_05153	1061
B9J08_05152	2899
B9J08_05151	1012
B9J08_05150	5456
B9J08_05149	267
B9J08_05148	918
B9J08_05147	10626
B9J08_05146	426
B9J08_05145	27150
B9J08_05144	6
B9J08_05143	1203
B9J08_05142	2246
B9J08_05141	24
B9J08_05140	643
B9J08_05139	9467
B9J08_05138	2947
B9J08_05137	3069
B9J08_05136	3982
B9J08_05135	2690
B9J08_05134	1713
B9J08_05133	713
B9J08_05132	35426
B9J08_05131	536
B9J08_05130	228
B9J08_05129	90851
B9J08_05128	3626
B9J08_05127	2400
B9J08_05126	2354
B9J08_05125	727
B9J08_05124	2714
B9J08_05123	4069
B9J08_05122	426
B9J08_05121	465
B9J08_05120	204
B9J08_05119	30
B9J08_05118	697
B9J08_05117	643
B9J08_05116	958
B9J08_05115	2000
B9J08_05114	1491
B9J08_05113	1812
B9J08_05112	937
B9J08_05111	12480
B9J08_05110	3768
B9J08_05109	1786
B9J08_05108	2
B9J08_05107	339
B9J08_05106	26433
B9J08_05105	148
B9J08_05104	772
B9J08_05103	1112
B9J08_05102	1319
B9J08_05101	1151
B9J08_05100	481
B9J08_05099	2288
B9J08_05098	2170
B9J08_05097	3404
B9J08_05096	0
B9J08_05095	1309
B9J08_05094	845
B9J08_05093	3377
B9J08_05092	7629
B9J08_05091	1360
B9J08_05090	895
B9J08_05089	1114
B9J08_05088	998
B9J08_05087	191
B9J08_05086	664
B9J08_05085	201746
B9J08_05084	103
B9J08_05083	1409
B9J08_05082	2465
B9J08_05081	116
B9J08_05080	1466
B9J08_05079	856
B9J08_05078	4523
B9J08_05077	645
B9J08_05076	3844
B9J08_05075	1524
B9J08_05074	1091
B9J08_05073	1755
B9J08_05072	704
B9J08_05071	6519
B9J08_05070	580
B9J08_05069	594
B9J08_05068	129
B9J08_05067	0
B9J08_05066	0
B9J08_05065	669
B9J08_05064	4090
B9J08_05063	38689
B9J08_05062	604
B9J08_05061	519
B9J08_05060	639
B9J08_05059	277
B9J08_05058	1352
B9J08_05057	173
B9J08_05056	63
B9J08_05055	587
B9J08_05054	6863
B9J08_05053	4019
B9J08_05052	925
B9J08_05051	6194
B9J08_05050	2
B9J08_05049	871
B9J08_05048	1419
B9J08_05047	4
B9J08_05046	1290
B9J08_05045	134
B9J08_05044	5
B9J08_05043	964
B9J08_05042	1160
B9J08_05041	10
B9J08_05040	5533
B9J08_05039	3365
B9J08_05038	50
B9J08_05037	152
B9J08_05036	243
B9J08_05035	1
B9J08_05034	0
B9J08_05033	494
B9J08_05032	632
B9J08_05031	2239
B9J08_05030	1637
B9J08_05029	1617
B9J08_05028	1139
B9J08_05027	14323
B9J08_05026	1147
B9J08_05025	259
B9J08_05024	1168
